"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
0.0271052894991991,0.0315969486832784,0.0360664486775721,0.0404730781270048,0.0447536228316215,0.0488086644431389,0.0525205888477347,0.0557303202585944,0.05824777350712,0.0598336074583216,0.0602246895601035,0.0592207844990572,0.0570423769929933,0.053973317588127,0.0502744708891072,0.0461586149263665,0.0418070902238664,0.0373713265100845,0.0329672338604886,0.0286958000517676,0.0246280846989942,0.0208182861129411,0.017299989534017,0.0140981471856905,0.0112219977770374,0.00867246830100857,0.00644117165315188,0.00451609821424566,0.0028792449360226,0.0015098663752073,0.000385261046939679,-0.000518473378559551,-0.00122539189231288,-0.00175925934973044,-0.00214310163819051,-0.00239839969708247,-0.00254578072458678,-0.00260379963477304,-0.00258950734771468,-0.00251772204478651,-0.00240222431581519,-0.00225456074457494,-0.00208477273057207,-0.00190144426672373,-0.00171138470290259,-0.00152064405357135,-0.00133372599777644,-0.00115423996607064,-0.000984675887288477,-0.000827046421208129,-0.000682474469076544,-0.000551595212219382,-0.000434474130309185,-0.000330948158334517,-0.000240454763739994,-0.000162228447258833,-9.53434749839556e-05,-3.87404680130258e-05,8.67777913040329e-06,4.80529674760487e-05,8.05207741456167e-05,0.000107171827020286,0.000129064919642048,0.000147168716790366,0.000162375572188413,0.000175448951200597,0.000187086197273753,0.000197833289764449,0.000208123615713054,0.000218226036783929
0.0179867558565396,0.0230072121718967,0.028012731728804,0.032974669046094,0.0378470366956833,0.0425541261116588,0.047004803649113,0.0510719990813793,0.0546008994431336,0.0573913082897925,0.0592207844990572,0.059818067947502,0.0589902067453629,0.0569497828183622,0.0539999166098605,0.0503929359192529,0.04634740381322,0.042049286870734,0.0376451209081064,0.0332646523188878,0.0290035676032377,0.0249379954397753,0.0211197427706182,0.0175902975828661,0.014372033023909,0.0114769496879454,0.00890507372577935,0.00665166559673833,0.00470376933125696,0.00304436003937904,0.00165326479325085,0.000507814908073393,-0.000415317142908386,-0.00114011984156827,-0.00169031665533776,-0.00208859650517462,-0.00235698609036639,-0.00251573264848086,-0.00258369039743597,-0.0025775461730355,-0.00251295639314726,-0.00240329954132177,-0.00226037664764716,-0.00209443832326182,-0.00191380822515748,-0.00172597355123895,-0.00153669820571486,-0.00135073049037414,-0.00117152648930545,-0.0010019848393672,-0.000843948831400388,-0.000698670784883921,-0.000566696428736018,-0.000448283210050378,-0.000343170376696637,-0.000250821120405852,-0.000170471527270001,-0.000101149050064401,-4.18133605517616e-05,8.67772999320111e-06,5.14899870894107e-05,8.77765627560033e-05,0.00011867088442051,0.000145234699392557,0.000168459569854162,0.000189208591299167,0.000208276342422465,0.000226295285281257,0.000243772431465455,0.000261025739450257
0.0103136045855397,0.0156377658754118,0.0209530840813347,0.0262411799381322,0.0314708233321673,0.0365869869237665,0.0415216714576671,0.0461762456298793,0.0504286299258447,0.0541112511513133,0.0570423769929933,0.0589902067453629,0.0596420284414568,0.0589388446874582,0.0569680420051358,0.0540707064001853,0.0505038561390419,0.0464894216081351,0.0422074431376517,0.0378176565165431,0.0334428989217704,0.0291834718203673,0.0251115651307674,0.021287345930737,0.0177483000950456,0.0145193639980036,0.0116106439809796,0.00902624242117847,0.00675960962388745,0.00479865015688573,0.00312677950706647,0.00172343498471796,0.000566806804654088,-0.000366697049586802,-0.00110097880549828,-0.00165954635441721,-0.00206549318376634,-0.00234053346112146,-0.00250515988499594,-0.00257783611137435,-0.00257603251321727,-0.00251495198706463,-0.00240817707487852,-0.00226767139559047,-0.00210334248786659,-0.00192419219020171,-0.00173733474854992,-0.00154875153101072,-0.00136296053265111,-0.00118384167254752,-0.00101405034903876,-0.00085554364277856,-0.000709427595884504,-0.00057645637696578,-0.000456738045289403,-0.00035002467515039,-0.000255767401423408,-0.00017312465418673,-0.000101153068830489,-3.87415075890997e-05,1.52795582578496e-05,6.21062573645841e-05,0.000102930049847281,0.000138894805957684,0.000171083494750964,0.000200454681988367,0.000227897444833264,0.00025413035041096,0.000279734583526162,0.000305078123278351
0.00396804714612172,0.0094090931222527,0.0148463506677248,0.020270037730206,0.0256614286111124,0.0309831368899165,0.03618725850931,0.0412000650981059,0.0459264543300555,0.0502344642863963,0.053973317588127,0.0569497828183622,0.0589388446874582,0.0596647195909698,0.0589422522354352,0.0569918489774211,0.0541101358936338,0.0505570114047735,0.0465462271403148,0.0422713270326148,0.0378840211207175,0.0335111354042455,0.0292476234084354,0.0251746217930709,0.0213469421606386,0.0178045471365716,0.0145695196836091,0.0116566055894533,0.00906723986610565,0.00679567413051925,0.0048301679240001,0.00315331286333347,0.00174577341832639,0.000585118455148635,-0.000352084511331149,-0.00108966411798208,-0.00165134811309997,-0.00206001156756534,-0.00233755198652818,-0.00250406453884563,-0.00257872486566831,-0.00257851905939099,-0.00251880723881202,-0.00241329378018652,-0.0022735289519806,-0.00211009909764896,-0.00193155728987423,-0.001745213572245,-0.00155674839437348,-0.00137112435060322,-0.00119190883595899,-0.0010218603649047,-0.000862735088439058,-0.000715870009629412,-0.00058181893154141,-0.000460692633424772,-0.000352219751259383,-0.000255742316108839,-0.000170462096069067,-9.53376932558169e-05,-2.92286282897115e-05,2.90791368224395e-05,8.08134293015098e-05,0.000127185173257206,0.00016935744152055,0.000208377426018978,0.000245223645494045,0.000280698796643696,0.000315457622898854,0.000349918398417246
-0.00117228705308564,0.00423498159035264,0.0096425710335133,0.0150477662205783,0.0204422098457261,0.0258034649396739,0.0311006844582946,0.0362816817173518,0.0412758982166883,0.0459801853970625,0.0502744708891072,0.0539999166098605,0.0569680420051358,0.0589422522354352,0.059663128781783,0.0589347113562816,0.0569797616415298,0.0540970505472162,0.0505366660592597,0.0465270971648921,0.0422515431835768,0.037865803481259,0.0334900764952817,0.0292289729398896,0.0251570325666896,0.0213315526520071,0.0177887162998326,0.0145559406905148,0.0116444463977977,0.00905646322954237,0.00678655284991407,0.00482169369141165,0.00314615594466732,0.00173958753217666,0.000579813445002855,-0.000356698873570281,-0.00109376987087104,-0.00165504019470048,-0.00206350144879165,-0.00234067416869647,-0.00250727679419305,-0.00258199760337111,-0.00258193912495642,-0.00252255083287626,-0.00241706989863269,-0.00227772585520185,-0.00211459462148574,-0.00193640955784503,-0.00175011710144582,-0.00156186845888704,-0.00137625002655836,-0.0011969266975177,-0.00102640382070127,-0.000866696951941803,-0.00071889243110403,-0.000583539296502635,-0.000460715581749138,-0.000350008357711755,-0.000250821154496066,-0.000162228597436771,-8.31590236430403e-05,-1.24115505088905e-05,5.12508106444838e-05,0.00010908640269631,0.000162323165528314,0.00021208700650834,0.000259438154327534,0.000305259575343987,0.000350277562033174,0.000394960161958529
-0.00523413553865999,2.006089858818e-05,0.00527783959943968,0.0105421707716199,0.0158131403849167,0.0210807275793411,0.0263283744094293,0.031522248892751,0.036612963227436,0.0415227008383724,0.0461586149263665,0.0503929359192529,0.0540707064001853,0.0569918489774211,0.0589347113562816,0.059628900732273,0.0588800641513415,0.0569125616203747,0.0540143194206156,0.0504504526271752,0.0464378967291102,0.0421638456598806,0.0377763036926677,0.0334059470693568,0.0291496097331016,0.0250844172195981,0.0212629844309888,0.0177276436998853,0.0145014235629289,0.0115963822106913,0.00901505444726345,0.00675023746549576,0.00479113043924724,0.00312055166100793,0.00171853074846596,0.000562587107987074,-0.000370521468406155,-0.0011046970165739,-0.00166361879571692,-0.00206994859138115,-0.00234571505505388,-0.00251117340175193,-0.00258508912305465,-0.00258462609357341,-0.00252472810122351,-0.00241930641181835,-0.00228003211816104,-0.00211714940335891,-0.00193897243346102,-0.0017529473372294,-0.00156479064596925,-0.00137918454729352,-0.00119949051793158,-0.00102850689199197,-0.00086794876281744,-0.000718892649899271,-0.000581847582871462,-0.000456716508122336,-0.000343170506254418,-0.000240455004949022,-0.000147614862531844,-6.35004560255499e-05,1.31005666793832e-05,8.34687310482549e-05,0.000148876680852075,0.000210515169107107,0.000269514894752727,0.000326832666823468,0.000383262365871097,0.000439320139971272
-0.00834323612478072,-0.00333343909111629,0.00168245114213694,0.00671185817203064,0.0117615827078839,0.0168317149802691,0.0219174506667264,0.0270003488339359,0.032049016220864,0.0370076035824715,0.0418070902238664,0.04634740381322,0.0505038561390419,0.0541101358936338,0.0569797616415298,0.0588800641513415,0.0595416850057199,0.058771493797452,0.056782090735848,0.0538767666796972,0.0503081273113076,0.0462970554716874,0.0420219137656309,0.0376420627792178,0.0332793079458433,0.0290332437647454,0.0249754325952835,0.0211655627304033,0.0176407066977748,0.0144248182385201,0.0115302922300866,0.00895738398146618,0.00670174647901405,0.00475064569126901,0.00308743651467702,0.00169160029048834,0.000541288612391231,-0.000387033705257166,-0.00111721660059466,-0.0016726871378647,-0.00207646809555342,-0.0023501800437172,-0.00251411662630571,-0.00258708035841925,-0.00258570829214415,-0.00252560387065454,-0.00242008742658573,-0.00228098863353468,-0.00211808478916407,-0.0019402195953589,-0.00175435196379196,-0.00156629584549753,-0.00138038195198869,-0.00120030278379123,-0.0010285070898533,-0.000866697374130651,-0.0007159048842598,-0.000576428919061786,-0.000448283422545121,-0.000330948482277611,-0.00022364180015486,-0.000125310923818524,-3.48093202804414e-05,4.91340723216118e-05,0.00012781072117499,0.000202457669365654,0.000274260653363493,0.000344240759406813,0.000413253073295522,0.000481858715996738
-0.0106222311868999,-0.00592357716061528,-0.00121697437509229,0.00350837060525443,0.00826444171789801,0.0130593709956802,0.0178978161116828,0.0227740098368367,0.0276716104390489,0.0325535305238399,0.0373713265100845,0.042049286870734,0.0464894216081351,0.0505570114047735,0.0540970505472162,0.0569125616203747,0.058771493797452,0.0593577317316532,0.0586090764647157,0.0566098286592818,0.0536982600046847,0.0501319893686684,0.0461189546297113,0.041853029332664,0.0374826256851877,0.0331325302148962,0.0288959766298365,0.0248525644358471,0.0210558650906665,0.0175440050269762,0.0143413408783999,0.0114574380209074,0.00889613651579245,0.00665062444097557,0.00470888886990366,0.00305345138740282,0.00166483228237687,0.000520630570436063,-0.00040253195870617,-0.00112836559638431,-0.00168047385041059,-0.00208156205114213,-0.002353250087477,-0.00251584757197779,-0.00258762908374742,-0.00258586391965904,-0.00252555019489754,-0.00242015853651675,-0.00228101327996641,-0.00211845007733166,-0.00194078004379827,-0.00175506402676639,-0.00156671919079086,-0.00138044903832636,-0.0011995485198222,-0.00102645326288562,-0.000862817285306744,-0.000709426438040651,-0.000566722590613591,-0.000434493913558307,-0.000312196502503551,-0.000198929522142802,-9.36615922453471e-05,4.83002269452584e-06,9.78232153617688e-05,0.000186577330381621,0.000272312807110871,0.000356101706059022,0.000438851017017007,0.0005211619289147
-0.0121864057272862,-0.00784532981982302,-0.00349501520758682,0.000877759495220022,0.00528882103272729,0.00975250789229117,0.0142808963046871,0.0188784361509924,0.0235411332406827,0.0282477211570274,0.0329672338604886,0.0376451209081064,0.0422074431376517,0.0465462271403148,0.0505366660592597,0.0540143194206156,0.056782090735848,0.0586090764647157,0.0592138086272452,0.058405520456993,0.0563994143346694,0.0534894841073649,0.0499218337514519,0.0459207617812652,0.0416661196768272,0.0373106691051541,0.0329719569009515,0.028752334258261,0.0247244346572435,0.0209430213783397,0.0174467170010336,0.014256458971995,0.0113862199059292,0.008836791628757,0.00660230058996818,0.00466957297730763,0.00302265094156248,0.00164119478649498,0.00050308685160567,-0.000415057535684939,-0.00113689150365704,-0.00168582630657087,-0.00208452098324541,-0.00235458811859296,-0.00251582679082223,-0.00258709506117826,-0.00258505986277545,-0.00252485837079256,-0.00241942552867052,-0.00228066703392074,-0.0021183472805524,-0.00194088450864041,-0.00175489969545646,-0.00156622623193397,-0.00137912318344938,-0.00119687347409131,-0.00102186277929866,-0.00085546309433516,-0.000698638955058617,-0.000551570020539658,-0.000414026216116834,-0.000285322213641893,-0.000164600266583185,-5.07331603224954e-05,5.75033700100837e-05,0.000161360454302432,0.000262066947028757,0.000360727934477847,0.000458289329024653,0.000555385204654712
-0.0131467995290364,-0.00919130477634375,-0.00522576040232937,-0.00123532161082331,0.002798526495348,0.00689472577476026,0.0110709723298234,0.0153397400806485,0.0197069543354546,0.0241644174448094,0.0286958000517676,0.0332646523188878,0.0378176565165431,0.0422713270326148,0.0465270971648921,0.0504504526271752,0.0538767666796972,0.0566098286592818,0.058405520456993,0.0589969314070259,0.0581811170210512,0.0561765782287974,0.0532662642693417,0.0497101790458049,0.0457210921522067,0.0414824290044096,0.0371389049831367,0.0328183780849632,0.0286153055587345,0.0246037222998675,0.0208390124600783,0.0173557546849784,0.0141802081255579,0.0113226600118754,0.00878508812841409,0.00656008039506505,0.00463653988555163,0.00299728385424297,0.00162239971445793,0.000489573527728218,-0.000424239181126852,-0.00114266937926864,-0.00168903425513502,-0.00208596445032518,-0.00235460581690026,-0.00251527031766691,-0.00258624112860987,-0.0025843122080563,-0.00252406771300112,-0.00241904096933894,-0.00228053856444162,-0.00211843908403004,-0.00194068257962162,-0.00175435131873911,-0.00156479038686861,-0.00137625018619991,-0.00119196456754173,-0.00101400030613791,-0.000843948816167067,-0.000682474695206007,-0.00052974721950651,-0.000385370249946905,-0.000248727704752895,-0.000118843900506929,5.40358259670591e-06,0.000125220111911386,0.000241810226963682,0.000356289014572468,0.000469624282692755,0.000582473286832617
