"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70"
0.724548382410052,0.319804862334681,0.0689150075144909,-0.0299322130275567,-0.0459461057697216,-0.0283545761323967,-0.0117658730798231,-0.00207846207667314,0.00160347651044919,0.00180493861430718,0.00110851182600554,0.000432651514747709,5.78147866848689e-05,-7.07057064046383e-05,-7.52255774360152e-05,-4.36216371673628e-05,-1.58628096188251e-05,-1.34755041876407e-06,3.28858968368731e-06,3.11134545899433e-06,1.69955293130686e-06,5.94245517797402e-07,4.40089868949912e-09,-1.51312747196611e-07,-1.27544875724034e-07,-6.86696667039467e-08,-1.90033814346891e-08,1.85963484746405e-09,6.78614577137353e-09,5.1643026781465e-09,2.54734720074044e-09,6.27886459275619e-10,-1.45964281181344e-10,-2.93458583116012e-10,-2.16768231823231e-10,-8.98071423732335e-11,-1.93002608984606e-11,8.41225368833234e-12,1.31367265918702e-11,7.9037546540879e-12,3.26821710824475e-12,5.6612373623128e-13,-4.22011343769995e-13,-5.26871023709899e-13,-3.07996962589239e-13,-1.19091742361895e-13,-1.52887494021603e-14,2.12363521409686e-14,2.06941648460204e-14,1.19384189652986e-14,4.31646799451258e-15,3.19765014958667e-16,-9.05345060896795e-16,-8.52463400362933e-16,-4.65692348788338e-16,-1.55821290338193e-16,-2.65242702507473e-18,4.08220357272786e-17,3.49106667923522e-17,1.79978889217181e-17,5.72022173454395e-18,-4.00035826746491e-19,-1.83029394931565e-18,-1.41893584173912e-18,-7.20413978361407e-19,-1.76730088779442e-19,4.02526401780746e-20,8.35662118361371e-20,5.97609572076298e-20,1.37258478968806e-20
0.319804862334681,0.353309245727599,0.239894613134444,0.103758461291961,0.0218781602765346,-0.0111322723784171,-0.0150551490351488,-0.00952964872541237,-0.00403222541750984,-0.000568224294945268,0.000571167471854835,0.000632094930810224,0.000392905949822214,0.000134760285191409,1.1475207966051e-05,-2.74458584495097e-05,-2.6090603181718e-05,-1.48140254857169e-05,-4.73854424208212e-06,-6.20998538084072e-08,1.24294831274355e-06,1.11662772124012e-06,5.35215202581951e-07,1.60735444071025e-07,-1.19639286606298e-08,-5.78658775238824e-08,-4.15140561173539e-08,-2.00837025161851e-08,-5.4196494002274e-09,9.70720955509121e-10,2.38289052998444e-09,1.65155811238595e-09,7.55315841558451e-10,1.7944670519107e-10,-6.17911242619401e-11,-9.66702129055772e-11,-6.55292948507436e-11,-2.83136199518165e-11,-5.85449663272076e-12,3.03582883042661e-12,4.11165218062064e-12,2.61222410869832e-12,1.05762917010286e-12,1.74032124048934e-13,-1.5141206943251e-13,-1.72811833901555e-13,-1.02934990049558e-13,-4.0550661600136e-14,-3.82380032898456e-15,7.34966825972736e-15,7.18115113215719e-15,4.2101478741708e-15,1.33561848427263e-15,3.07571479415201e-17,-3.41583864063683e-16,-2.94017073836185e-16,-1.57759065455682e-16,-4.60014757305099e-17,3.07610724934829e-18,1.51386448736614e-17,1.24820092680293e-17,5.64664968136422e-18,1.51288315990687e-18,-2.79190001728052e-19,-6.93389302459154e-19,-4.62928876654655e-19,-2.13492546161659e-19,-5.18594356265371e-20,2.40578678455129e-20,5.53970797236162e-20
0.0689150075144909,0.239894613134444,0.335549634771062,0.246227486741844,0.118974351129125,0.0270050193415509,-0.00846387073351676,-0.0144443098436404,-0.0103135487986235,-0.00412579793381749,-0.000799540871904287,0.000459163112356492,0.00064271530805108,0.000373671219502436,0.000148945875882448,2.20965446859889e-05,-2.2329852493168e-05,-2.56417011144193e-05,-1.44973074612754e-05,-5.38289134315473e-06,-5.33651329873522e-07,1.0989464326718e-06,1.0013564718596e-06,5.59054973209422e-07,1.93314847272561e-07,7.15197220278337e-09,-4.60855660528684e-08,-4.10022983494904e-08,-2.17005807697437e-08,-6.91072676486036e-09,1.8011652887367e-10,2.05027752161194e-09,1.67070265577608e-09,8.34899797950559e-10,2.50404994474789e-10,-3.02142636833219e-11,-9.08484300933118e-11,-6.76046003507053e-11,-3.32683379055872e-11,-7.65471590479612e-12,2.21854068750259e-12,3.96552798563555e-12,2.70772024879178e-12,1.21973631474334e-12,2.35883587657624e-13,-1.24167286619431e-13,-1.68142204451424e-13,-1.12374019043232e-13,-4.22314579883051e-14,-6.35226547841392e-15,6.22998392966263e-15,7.39434117151233e-15,4.04971579436978e-15,1.50073678129222e-15,1.44330526459916e-16,-2.90458535489991e-16,-2.92864341823385e-16,-1.55796102444541e-16,-5.32870328452589e-17,-1.92658534553525e-18,1.38455470886846e-17,1.13201807552586e-17,5.9492776061778e-18,1.87526474476976e-18,-8.76655876264518e-20,-5.73445948804132e-19,-4.70529350896755e-19,-2.39180520948794e-19,-5.57976184216095e-20,8.11851358720093e-20
-0.0299322130275567,0.103758461291961,0.246227486741844,0.329942522633797,0.250888372797069,0.10897712762702,0.0258050457103391,-0.00822317759487034,-0.0148363632957358,-0.00931248226140828,-0.00400740852789945,-0.000802846960362242,0.000466566657109094,0.000574103655596077,0.00036541016322431,0.00014845160475741,2.40117555102777e-05,-2.13974393743927e-05,-2.38569588250095e-05,-1.43459775959122e-05,-5.46084090138529e-06,-6.40481688563376e-07,9.75615569663121e-07,9.91104333930979e-07,5.61097075474554e-07,2.06419429210768e-07,9.68121822883633e-09,-4.58702995704474e-08,-4.11209951286348e-08,-2.18141271208074e-08,-7.21760837063764e-09,2.00869349295247e-10,2.07283237062659e-09,1.67605206381549e-09,8.76479059303185e-10,2.30902707401557e-10,-3.36402211980387e-11,-9.11515847965689e-11,-7.09758316852907e-11,-3.05015909383587e-11,-7.29838629775615e-12,2.27063162411428e-12,3.89783679154545e-12,2.73354324829937e-12,1.12699857592328e-12,2.23184365395064e-13,-1.2157941522961e-13,-1.72571982499869e-13,-1.01763470459183e-13,-4.09293370663988e-14,-6.38213306635674e-15,6.37027539630934e-15,6.6256600251736e-15,3.95615714465169e-15,1.49444803137458e-15,1.65678319583768e-16,-2.81372262649917e-16,-2.72292549301356e-16,-1.53948896857527e-16,-5.41526528633669e-17,-2.94050809127158e-18,1.23349957688904e-17,1.11859167536986e-17,5.97040450548131e-18,2.00495681128231e-18,-5.29434578277531e-20,-5.81297992502242e-19,-4.78691214318516e-19,-2.28571705693746e-19,4.02855276375106e-20
-0.0459461057697216,0.0218781602765346,0.118974351129125,0.250888372797069,0.302973764576197,0.246049120186575,0.113620594513287,0.0275023177028507,-0.00789502582890732,-0.0145170059846939,-0.00989891296790131,-0.0042978857029884,-0.000920618753534801,0.000453421331740813,0.000620550455026752,0.000395576811173438,0.000160745875145344,2.6773012929308e-05,-2.26635013027418e-05,-2.60861625037912e-05,-1.55909749706701e-05,-6.16618837038448e-06,-5.99675052415221e-07,1.10273693052535e-06,1.08454640253123e-06,6.37948521179342e-07,2.03369345173424e-07,5.4894075752023e-09,-5.13357187212034e-08,-4.44245260335081e-08,-2.39152374600822e-08,-7.01376172423214e-09,4.32543441587622e-10,2.27770596229594e-09,1.88682368849934e-09,8.56440983010148e-10,2.31115271602559e-10,-4.09294089824383e-11,-1.04252662076702e-10,-6.96199276529284e-11,-3.17914268476917e-11,-7.50480879718447e-12,2.43472079778952e-12,4.24513225046964e-12,2.7477958861449e-12,1.18262914769242e-12,2.36732582723057e-13,-1.35843195255564e-13,-1.69904977015163e-13,-1.08065625826485e-13,-4.38291413553269e-14,-7.11449939029872e-15,6.20462881490076e-15,7.13225436904442e-15,4.27312658387726e-15,1.61877395140976e-15,1.88177632353431e-16,-2.94721041755206e-16,-2.96644003607713e-16,-1.67183098621796e-16,-6.12010010741224e-17,-2.57537120650178e-18,1.37920391646599e-17,1.22191288814455e-17,6.78388121949691e-18,1.97211590138227e-18,-1.13817118473357e-19,-6.4780813797376e-19,-5.27562739936343e-19,-1.7361050606417e-19
-0.0283545761323967,-0.0111322723784171,0.0270050193415509,0.10897712762702,0.246049120186575,0.319838461090851,0.235367025151015,0.109170262506249,0.0276755430105276,-0.00777245315640903,-0.0138276667539016,-0.00942342735885572,-0.00429252066576887,-0.000803048519833005,0.000443794884210252,0.000592963437202024,0.000374183722517324,0.00015578292454274,2.22962174002805e-05,-2.24167667933125e-05,-2.48117402893946e-05,-1.53880097302833e-05,-5.30002645701317e-06,-4.62000599710167e-07,1.06174868324473e-06,1.07775212604915e-06,5.49220552939252e-07,1.83894522166323e-07,3.11211354580317e-09,-4.77763519839295e-08,-4.23055351333372e-08,-2.09013921606121e-08,-6.35328279378705e-09,4.05921742221448e-10,2.21250737212183e-09,1.61609570243902e-09,7.87769521336797e-10,2.16393035035556e-10,-3.96110447104963e-11,-8.83762149472899e-11,-6.46549712652643e-11,-2.98988821627404e-11,-7.28545024038017e-12,2.18677635368441e-12,3.76974819297223e-12,2.5822064280249e-12,1.12621572347453e-12,2.4191114007543e-13,-1.15531816084655e-13,-1.60693797485833e-13,-1.02622617842651e-13,-4.3801831618529e-14,-6.44402715568909e-15,6.00667113179896e-15,6.80852551299931e-15,4.04692374814421e-15,1.57225373351863e-15,1.50596207041683e-16,-2.886600654266e-16,-2.82199026655854e-16,-1.65181899160469e-16,-5.26120018181183e-17,-1.34275361297239e-18,1.3249744739807e-17,1.21561821838656e-17,5.86406139844971e-18,1.80321247878698e-18,-1.08115672630976e-19,-6.79082441650185e-19,-6.46792849264054e-19
-0.0117658730798231,-0.0150551490351488,-0.00846387073351676,0.0258050457103391,0.113620594513287,0.235367025151015,0.320940764394276,0.235276177311185,0.113487227827997,0.025752526200018,-0.00811310853359937,-0.0138099351499507,-0.00985139236436435,-0.00393901730644377,-0.000758105861454836,0.000447835023358951,0.000582098713577867,0.000377374697589775,0.000143382654179101,2.0608647108348e-05,-2.19695622126099e-05,-2.54311945718903e-05,-1.39002694523273e-05,-5.10616890605379e-06,-4.67192970372323e-07,1.08664016240243e-06,9.64259558145903e-07,5.339560686645e-07,1.82447819950392e-07,6.26228717563680e-09,-4.64574641834965e-08,-3.91433446766115e-08,-2.05452995439527e-08,-6.46066024748692e-09,2.84781032411259e-10,1.96732989545957e-09,1.58735870632432e-09,7.88106316817012e-10,2.3252592773869e-10,-3.07536874915248e-11,-8.70424198204815e-11,-6.45182070303998e-11,-3.00968469958062e-11,-7.74446376533156e-12,2.0600060078477e-12,3.76989405429411e-12,2.585192346207e-12,1.18480666735455e-12,2.25813288271438e-13,-1.18379069983851e-13,-1.60516753302609e-13,-1.07602124768272e-13,-4.02806795050822e-14,-6.00359520548057e-15,6.04600209322209e-15,6.69963372068145e-15,4.08892037850086e-15,1.44619119471039e-15,1.33042540634398e-16,-2.84073381863045e-16,-2.89884243850916e-16,-1.49375407078613e-16,-5.05390399416148e-17,-1.39596420030619e-18,1.36457032129005e-17,1.09673309043008e-17,5.80106624418666e-18,1.859524623039e-18,-2.61251265582732e-19,-1.35772943874418e-18
-0.00207846207667314,-0.00952964872541237,-0.0144443098436404,-0.00822317759487034,0.0275023177028507,0.109170262506249,0.235276177311185,0.319314434375753,0.244718947345454,0.107008084707045,0.0257602367217722,-0.00772305797949627,-0.0143788008144003,-0.0090916683989723,-0.00393681049828966,-0.000799980991754559,0.000409615938881491,0.000582860562677072,0.000356278643176515,0.000144853451481611,2.36090275858962e-05,-2.14039016628614e-05,-2.30682291093629e-05,-1.39012548100276e-05,-5.30701718269064e-06,-6.21428019614092e-07,9.36652866519286e-07,9.58118381754721e-07,5.45663016610088e-07,1.93738601672561e-07,1.27828092037316e-08,-4.31168446635775e-08,-3.95067769450657e-08,-2.12088748667522e-08,-7.2170761941801e-09,9.98127392646476e-11,1.96718008104271e-09,1.61529380339478e-09,8.54708243764771e-10,2.29113326031369e-10,-2.94430851544861e-11,-8.77045515576786e-11,-6.52619301358922e-11,-3.16373891889424e-11,-7.48867334692875e-12,2.07222024141731e-12,3.77670433172682e-12,2.7332063536605e-12,1.11169836625475e-12,2.25896650496607e-13,-1.1500115953215e-13,-1.68431283672681e-13,-9.94298735230594e-14,-4.02837141288821e-14,-6.4253971258554e-15,5.66367568068778e-15,6.73755189965724e-15,3.86499758547891e-15,1.46122764714086e-15,1.64102243052859e-16,-2.81327945199613e-16,-2.63770197730447e-16,-1.49394795427903e-16,-5.26888916611166e-17,-2.76777663548014e-18,1.20520247174149e-17,1.11208256580039e-17,6.07253248331341e-18,1.68436041645401e-18,-1.78135038171866e-18
0.00160347651044919,-0.00403222541750984,-0.0103135487986235,-0.0148363632957358,-0.00789502582890732,0.0276755430105276,0.113487227827997,0.244718947345454,0.299143327483358,0.244707610331705,0.113494006233541,0.027763707773676,-0.00762707879168837,-0.0143800518419044,-0.00985812500542365,-0.00431092881847048,-0.000904469857721322,0.000447404078561045,0.000604118760190726,0.000390002396187916,0.000160616018125687,2.80540580496551e-05,-2.14037736965187e-05,-2.54301163270762e-05,-1.53882416217711e-05,-6.17395119002418e-06,-6.63647853217832e-07,1.0549831974014e-06,1.0670471779445e-06,6.03119172654955e-07,2.1943358464084e-07,1.04481111118712e-08,-4.91422877696686e-08,-4.38916743070397e-08,-2.44527801401421e-08,-7.21655052237653e-09,2.84198406518901e-10,2.20823842391215e-09,1.87549687436275e-09,8.59484301255624e-10,2.38277605965896e-10,-3.66327311690758e-11,-9.59045486388039e-11,-7.27279377430496e-11,-3.21351020377705e-11,-7.74017597723757e-12,2.31738789145966e-12,4.30652062552778e-12,2.73307765654864e-12,1.18488927971557e-12,2.42916554652312e-13,-1.32823851943191e-13,-1.67475054934625e-13,-1.07387230158784e-13,-4.39693523768195e-14,-7.34287479176562e-15,6.13852770916235e-15,6.96831404026203e-15,4.22001519861085e-15,1.61987486449662e-15,2.00318760732909e-16,-2.81336492711629e-16,-2.89893629925361e-16,-1.65200267499705e-16,-6.12551181438709e-17,-3.0198391185516e-18,1.3765215558856e-17,1.25298810610057e-17,6.4533782744538e-18,-5.62718981102948e-19
0.00180493861430718,-0.000568224294945268,-0.00412579793381749,-0.00931248226140828,-0.0145170059846939,-0.00777245315640903,0.025752526200018,0.107008084707045,0.244707610331705,0.319292593813077,0.235268251630912,0.10923919164815,0.0277596205573682,-0.00772749174867765,-0.0138316275688488,-0.00947108387709435,-0.00412937654791325,-0.000886471267510311,0.000424408390901887,0.000589602593064348,0.000376384354587179,0.000160612299158958,2.36062393177354e-05,-2.19643745935176e-05,-2.47869831604385e-05,-1.5532804040001e-05,-5.38333246701266e-06,-5.00407338591576e-07,1.06117580837273e-06,1.02431447315504e-06,5.86255973953598e-07,1.89776762468552e-07,4.34794485657327e-09,-4.82256040436306e-08,-4.38902492145531e-08,-2.12071510636957e-08,-6.4614781511724e-09,3.96766158159294e-10,2.25150269964145e-09,1.63361804257448e-09,7.97015913722766e-10,2.18888191030881e-10,-3.53365062755335e-11,-9.28857225768615e-11,-6.50681055028868e-11,-3.00205970745627e-11,-7.28917588573861e-12,2.31723904811719e-12,3.77644014428622e-12,2.58512755721147e-12,1.12712946198196e-12,2.39971745782823e-13,-1.15512489337369e-13,-1.60956932744208e-13,-1.03175373697524e-13,-4.21682419735538e-14,-7.21615066264664e-15,5.81346597084715e-15,6.7760646769834e-15,4.0698929819922e-15,1.61983730729896e-15,1.64069074913643e-16,-2.84034337105784e-16,-2.81969810767385e-16,-1.66627563894762e-16,-5.33339220500712e-17,-1.42019360836228e-18,1.37005635055479e-17,1.23988773328796e-17,4.96935838588267e-18
